0,-0.063653,0.035009,0.12734,0.0038956,-0.058722,0.028034,0.021093,0.17427,-0.0737,0.096602,-0.014782,-0.15409,-0.056377,0.11002,0.1632,-0.19878,-0.11016,0.0051352,0.23128,-0.012525,0.0075518,0.011149,0.041473,0.057336,-0.081685,0.13611,0.061641,0.16847,0.019922,0.080017,-0.036007,-0.014542,0.057665,0.11896,-0.067896,0.040366,-0.032639,0.033464,0.024044,0.10125,0.071973,-0.0088613,0.14122,-0.078355,-0.085681,0.13457,0.14474,-0.011071,0.14238,0.013919,-0.091005,0.038717,0.12997,0.035071,-0.0063075,0.28806,0.015655,-0.14797,0.03019,0.02451,-0.0063966
-0.021718,0,0.018964,0.15457,0.031548,-0.094182,0.023042,0.077594,0.044071,-0.054477,0.034268,0.13251,-0.17494,0.027365,0.1375,0.19478,-0.080236,-0.055154,0.1834,0.288,0.039745,-0.093752,-0.024971,0.13821,0.084587,-0.059305,0.13947,0.02903,0.15865,0.043065,0.1377,-0.014485,-0.048799,0.093067,0.089051,-0.1002,-0.027131,0.06733,0.10941,-0.0064914,0.098745,-0.031736,0.034568,0.24164,0.081962,0.077019,0.21541,0.13737,-0.10974,0.20841,0.069604,-0.1121,-0.068373,0.04655,0.015256,0.03553,0.08593,0.22499,-0.21055,0.045392,-0.078948,0.025433
-0.18591,-0.12269,0,0.070281,0.060447,-0.093631,-0.0058256,-0.01825,0.021971,-0.1219,-0.011085,0.0079767,-0.22193,0.061571,0.053948,0.041647,-0.081796,-0.098175,0.16633,0.19922,0.064984,-0.1705,0.018841,0.044054,0.047936,0.077362,0.10694,0.019842,0.18521,0.21609,0.025805,-0.059858,-0.034919,0.044276,0.079944,-0.15575,-0.03059,0.019686,0.029166,-0.038495,-0.020198,-0.12864,0.0022537,0.096131,-0.02589,0.059342,0.11867,0.10469,-0.061837,0.26605,-0.0031402,0.080588,-0.085636,0.072594,0.076991,0.2028,0.096123,0.078222,-0.23337,0.018692,-0.088497,0.19219
-0.27192,-0.28263,-0.20663,0,-0.068408,-0.018773,-0.01464,-0.18374,0.056096,0.15501,0.24443,-0.16532,-0.038819,0.056481,0.19435,0.2031,-0.041501,0.0017599,-0.12037,0.14206,0.056084,0.18767,-0.11376,-0.085999,-0.10456,0.12712,0.028205,0.1372,0.10556,0.042275,-0.23888,-0.22792,-0.15819,-0.18642,-0.16252,-0.038352,0.07841,-0.1477,0.023674,0.21665,0.095027,0.0031799,0.11353,0.23437,0.13154,-0.24098,0.18299,0.046765,0.059277,-0.17263,-0.10232,-0.089563,0.17927,0.12637,0.033624,0.046024,0.077685,-0.081128,-0.078742,0.21522,0.15661,0.037402
-0.15248,-0.10217,-0.1108,-0.12035,0,-0.064293,-0.10047,-0.12803,-0.24308,-0.0047719,-0.011289,-0.031079,-0.074501,0.093241,-0.045845,-0.076259,0.14493,-0.16552,-0.11855,-0.17442,0.23295,-0.13576,-0.1957,-0.15395,-0.19934,0.22714,-0.10331,-0.094565,-0.042023,0.02785,-0.1219,-0.11639,-0.15452,-0.11343,-0.11011,-0.049818,-0.11088,-0.073519,0.057308,-0.041091,-0.17003,-0.10719,0.031226,-0.0088544,0.11657,-0.11188,-0.19625,-0.16837,-0.17969,-0.17916,-0.23429,0.13735,-0.13276,-0.1664,-0.066281,0.030689,-0.18869,0.063591,-0.12588,0.16319,-0.12514,0.037098
-0.20338,-0.22217,-0.20958,-0.084187,-0.0069657,0,-0.020747,0.0066357,-0.26035,0.10131,-0.10914,0.036294,-0.064827,0.085351,-0.093005,-0.1339,0.27713,-0.12415,0.035328,-0.16517,0.21518,-0.17901,-0.19824,0.033481,-0.17066,0.13156,-0.11965,-0.14163,-0.16399,-0.022788,-0.075343,-0.14943,-0.12919,-0.096274,-0.1706,0.047483,-0.019648,-0.021548,0.016475,0.089828,-0.082797,-0.057059,0.036949,-0.059188,0.15203,0.064707,-0.031563,-0.19518,-0.16142,-0.075717,-0.17877,0.14019,-0.17156,-0.25348,-0.052226,-0.019189,-0.14902,0.16015,-0.024161,0.29223,-0.16553,-0.011488
-0.28233,-0.29039,-0.31357,-0.23966,-0.12625,-0.091621,0,-0.14112,-0.19859,-0.028097,-0.19847,-0.060738,-0.036055,-0.12247,-0.21959,-0.2454,0.23892,-0.21282,-0.07346,-0.24846,0.075785,-0.18368,-0.26867,-0.039979,-0.14653,0.0028534,-0.20158,-0.17045,-0.20463,-0.069694,-0.2373,-0.209,-0.17928,-0.28701,-0.22107,-0.044101,-0.066916,-0.17476,-0.13616,-0.011642,-0.094868,-0.10183,-0.089404,-0.22387,0.091658,-0.11918,-0.065432,-0.20383,-0.20706,-0.10064,-0.12126,0.0067185,-0.20902,-0.27296,-0.061179,-0.063183,-0.11253,-0.022899,0.036342,0.23602,-0.21097,-0.066195
-0.14564,-0.15977,-0.090553,-0.14166,-0.033229,-0.073703,0.0099204,0,-0.060459,-0.088853,-0.0030734,0.02997,0.10877,-0.12969,-0.1954,-0.018096,0.17104,0.011916,-0.11603,-0.028578,0.21954,-0.10078,0.058296,-0.033247,-0.043581,0.031761,-0.051572,-0.20506,-0.15456,0.01941,-0.1599,-0.14274,-0.066428,-0.11892,-0.0045727,-0.077039,-0.030661,-0.005559,-0.11522,-0.067277,-0.058198,-0.00099202,-0.03152,-0.11254,0.16118,-0.03076,-0.15681,0.082621,-0.054868,-0.090672,-0.073421,0.074925,-0.12178,-0.11096,-0.0090262,0.0076954,0.0026722,-0.058568,0.014889,0.086081,-0.11616,0.0099161
-0.18671,-0.087944,-0.11565,-0.098322,0.062172,-0.076927,-0.07496,-0.18843,0,-0.11522,0.015989,-0.12524,0.039049,0.029846,-0.10593,0.070993,0.026726,-0.068458,-0.1287,-0.01149,0.21123,-0.10677,-0.064224,-0.1003,0.042469,0.12865,0.026698,-0.013483,-0.052247,0.051794,-0.1311,-0.082394,-0.066252,-0.13167,-0.005837,-0.046106,-0.05993,-0.07353,0.037395,-0.12509,-0.10831,-0.021361,-0.11174,0.011911,0.089402,-0.20882,-0.12745,0.12935,-0.067103,-0.061505,0.043201,0.13836,-0.0078753,0.10392,0.071884,0.047325,-0.019223,-0.038227,-0.16631,0.030658,-0.0064251,0.061146
-0.023469,-0.0046459,-0.026807,0.078785,0.05809,-0.043992,-0.040602,0.10195,-0.017737,0,-0.09328,0.0018316,-0.10961,0.086326,-0.011581,-0.066512,0.031751,-0.14322,0.11832,0.033988,0.1617,-0.15383,-0.11182,0.062437,0.007845,0.13911,0.029568,-0.13423,-0.097532,0.01432,0.093888,0.0087817,-0.032211,0.101,0.036886,-0.028362,-0.075143,0.05486,-0.059923,-0.04845,-0.11462,-0.14308,-0.0052423,-0.027808,-0.060121,0.085307,0.055204,0.011878,-0.11736,0.15055,-0.045262,0.20097,-0.16466,-0.14133,0.050746,0.015049,-0.059474,0.19502,-0.0659,0.24702,-0.156,0.031939
-0.11706,-0.17605,-0.1227,0.01131,-0.072731,-0.023055,0.051179,0.1106,-0.064027,0.0060981,0,0.043226,0.12302,-0.079968,-0.12381,-0.19314,0.064573,-0.058308,-0.036428,-0.13821,0.043183,-0.059846,-0.099048,0.085496,-0.020072,0.0023913,-0.037868,-0.16177,-0.22205,-0.12694,0.028472,-0.077212,-0.056281,0.015862,-0.017091,0.041899,-0.00061871,0.016036,-0.13542,-0.039735,-0.044752,-0.056679,-0.050888,-0.15704,0.036744,-0.028348,0.072814,-0.11896,-0.047499,-0.03669,-0.051482,0.10036,-0.10059,-0.19723,0.040617,-0.11941,-0.023206,0.086754,0.23043,0.28133,-0.10034,-0.11593
-0.10101,-0.093782,-0.082234,-0.082403,-0.11562,-0.16424,-0.15226,-0.057479,-0.17749,-0.16422,-0.23781,0,0.072442,-0.025612,-0.14135,-0.20115,0.29145,-0.10412,0.11995,-0.1574,0.15089,-0.23917,-0.036745,0.0058487,-0.1394,0.10886,-0.12196,-0.14586,-0.10444,0.027258,-0.081622,-0.15192,-0.13874,-0.1264,-0.0107,-0.14076,-0.22135,-0.060816,-0.10618,-0.11825,-0.22668,0.0090051,-0.0053731,-0.16841,0.0086426,0.030663,-0.14493,-0.13315,-0.18615,-0.037534,-0.13423,0.099993,-0.18896,-0.19244,-0.054008,0.011591,0.023153,0.069031,0.013144,0.074081,-0.19234,0.013643
0.10059,0.10057,0.1519,0.16179,0.12175,0.10994,0.073992,0.21938,0.26327,0.021091,0.048329,0.1399,0,0.01664,-0.040649,0.034515,-0.15421,0.23716,0.020586,0.037678,0.040869,0.12769,0.21531,0.11642,0.066272,-0.046973,0.12989,0.1028,0.012393,0.0007112,0.16376,0.064703,0.16062,0.16168,0.098806,0.12304,0.091591,0.15392,0.069289,0.12127,0.067198,0.11952,-0.070741,0.046747,0.020259,0.080642,0.089405,0.01219,0.2397,0.093617,0.068954,0.038643,0.21289,0.17925,0.068139,-0.014114,0.11975,0.034163,0.17682,0.045739,0.21059,-0.017594
0.058095,0.12977,-0.0027254,0.060994,0.025496,-0.085107,-0.038128,-0.057823,0.13949,-0.22942,-0.075236,-0.1901,-0.10296,0,-0.064426,-0.010432,-0.20581,-0.14412,0.029276,0.10303,0.07193,-0.14552,-0.026648,0.039226,0.1576,-0.011074,0.080662,-0.1312,-0.024873,-0.0052424,0.060493,0.089454,0.016583,0.076062,0.14682,-0.098714,-0.051515,-0.081089,-0.13753,-0.18737,-0.085045,-0.15525,-0.19497,-0.095733,-0.24371,-0.050906,-0.0088259,0.22844,-0.063299,0.28406,0.12303,0.11831,-0.15077,-0.010306,0.0788,-0.013975,0.052085,-0.14034,-0.20164,-0.037898,-0.13965,0.0098486
0.062992,-0.015402,0.080949,0.21247,0.09013,0.11188,0.10933,0.31739,0.16096,0.018561,-0.035427,0.19093,0.14131,0.0010706,0,-0.098728,-0.069526,0.1202,0.062399,0.030157,0.066007,0.049382,0.059451,0.22725,0.14684,0.013114,0.11549,-0.088104,-0.1786,-0.095113,0.2409,0.11447,0.095823,0.20665,0.12487,0.19379,0.058508,0.23172,-0.075936,0.015081,-0.0092212,0.054662,-0.017034,-0.081941,0.011346,0.14994,0.18692,0.027485,0.069605,0.12853,0.11696,0.18347,0.003344,-0.045291,0.18085,-0.090522,0.067619,0.26686,0.23278,0.23785,-0.00040462,-0.075052
0.010692,0.0039563,0.044583,0.13504,-0.063626,-0.071731,-0.012683,0.1775,0.10402,-0.14537,-0.08132,0.14264,0.021602,-0.13106,-0.095494,0,-0.010977,-0.039531,0.067297,-0.018469,0.051555,-0.094056,0.11218,0.18409,0.052607,-0.0098515,0.1316,-0.012832,-0.0067177,0.011537,0.13445,-0.017057,0.035648,0.085388,0.098703,-0.033369,-0.05285,0.12053,-0.13641,-0.04817,-0.057188,0.045441,-0.10672,-0.087786,-0.026224,-0.0034563,0.072896,-0.039846,-0.0060032,0.092281,0.043634,0.10466,-0.04242,0.023071,0.11073,-0.0095939,0.21635,0.070301,0.090273,0.1228,-0.048865,-0.0093494
-0.012072,-0.038267,-0.025096,0.14365,-0.029262,-0.04216,-0.13204,0.12136,0.041469,-0.089459,-0.061262,0.037454,0.03032,-0.043161,-0.081033,0.085285,0,-0.030293,0.085037,0.048937,0.11453,-0.14514,0.016779,0.15723,-0.029312,-0.049814,-0.12693,-0.24285,-0.17946,-0.11203,0.14046,-0.022387,-0.075709,0.098493,0.0065329,-0.019208,-0.14046,0.028183,-0.036879,-0.0014143,-0.1292,0.039529,0.018623,0.024407,0.071467,0.13221,0.029582,0.075335,-0.066483,0.013275,-0.0090909,0.057087,-0.18601,-0.15928,-0.12976,-0.11769,-0.0076265,0.10105,0.095941,0.028682,-0.17137,-0.1148
0.019935,-0.033493,-0.099728,0.17011,-0.0032294,-0.046997,-0.04801,0.15903,0.21621,-0.19675,-0.1578,0.0070677,-0.040763,-0.020156,0.03802,-0.10106,-0.19487,0,0.2351,0.15346,-0.065342,-0.064227,0.061675,0.20861,0.079982,-0.056436,0.014199,-0.079843,-0.045277,-0.0080215,0.17357,0.054065,0.044704,0.054934,0.12568,-0.0035692,-0.044722,0.054942,-0.15808,-0.040672,-0.1669,0.037456,-0.022679,0.0069159,-0.18143,0.10519,0.23691,0.052176,0.023457,0.3284,0.068038,-0.055322,-0.1236,-0.080859,0.049496,-0.012393,0.16152,0.13389,0.10187,0.09261,-0.12907,-0.01839
0.13494,0.07137,0.13311,0.13423,0.17275,-0.0021171,-0.073917,0.10461,0.24201,0.0099661,0.041366,0.079002,0.097499,0.060741,0.11898,0.080765,-0.32363,-0.0033052,0,0.19438,-0.019428,-0.00071402,0.038967,0.22073,0.21128,-0.050274,0.19044,-0.0030397,0.0081936,0.0044673,0.14731,0.16843,0.029495,0.15028,0.14306,0.059897,-0.039558,0.061546,0.11628,0.082448,0.015509,-0.021061,0.13758,0.12833,-0.010241,0.14079,0.25916,0.13059,-0.026771,0.29261,0.20405,0.079779,0.011202,0.16858,0.2139,-0.0029013,0.097517,0.18072,-0.025289,-0.00025601,-0.0015196,0.014571
0.055903,0.02369,0.11825,0.24739,0.12003,0.13119,0.13211,0.35904,0.28167,-0.0033863,0.011439,0.19546,0.10341,0.066037,0.016673,-0.026728,-0.19982,0.13422,0.12262,0,-0.036105,0.090577,0.22063,0.21471,0.17866,-0.019713,0.26881,0.10315,0.041061,0.04573,0.24726,0.12668,0.20132,0.22527,0.15996,0.16402,0.12268,0.3186,-0.026634,0.10928,0.077051,0.073523,0.04872,0.011274,-0.019316,0.18186,0.24334,-0.00083837,0.19472,0.17916,0.17718,0.1099,0.16851,0.22104,0.28048,0.036375,0.26848,0.23952,0.15193,0.088681,0.1533,0.031327
-0.033399,0.022093,-0.050028,0.077508,0.00079924,-0.064132,-0.1004,0.059276,0.05923,-0.29439,-0.13041,-0.07191,-0.15019,-0.082535,0.0066355,0.042247,-0.11924,-0.026756,0.11938,0.18779,0,0.0074299,0.049884,0.051389,0.049812,-0.0070878,0.14659,0.039083,0.11812,0.038133,0.04691,0.075941,-0.029246,0.026623,0.059445,-0.046522,-0.10615,-0.05687,-0.16503,-0.071466,-0.072133,-0.066586,-0.11189,0.017915,-0.19133,-0.062115,0.144,0.097978,0.064798,0.21686,0.03851,0.013759,0.0039768,0.090918,0.11364,0.027598,0.077982,0.014302,-0.095293,-0.036839,0.0035699,0.036123
-0.062589,-0.18394,-0.1052,0.070927,-0.14331,-0.082416,-0.047454,0.090532,-0.085632,-0.065458,-0.09888,0.12289,0.072632,0.043362,-0.013601,-0.10763,0.12967,0.03833,0.095416,-0.075484,-0.015235,0,-0.041674,0.19371,-0.1275,0.0031464,-0.12101,-0.12866,-0.19558,-0.1181,0.088584,-0.14069,-0.10706,-0.04162,-0.031191,-0.061938,-0.097393,0.052281,-0.11195,0.028382,-0.19722,0.053177,0.07509,0.037762,0.05533,0.092841,0.11447,-0.19625,-0.11967,-0.027587,-0.12311,-0.061159,-0.14955,-0.2532,-0.064262,-0.10896,-0.0062921,0.25482,0.16746,0.18243,-0.1633,-0.12339
-0.072499,-0.0082897,-0.080488,-0.047749,0.0088139,-0.052815,-0.084033,-0.073046,-0.01409,-0.11165,-0.081442,-0.064592,-0.16835,0.011824,-0.048274,0.042187,-0.011041,-0.12576,0.099373,0.072339,0.11906,-0.19148,0,0.041464,0.0035903,0.15163,-0.031174,-0.052114,0.044706,0.19766,-0.053432,-0.021492,-0.087111,-0.09265,0.0075731,-0.1114,-0.050245,-0.087253,0.060267,0.060783,0.019135,-0.10981,-0.02541,-0.040292,0.003018,0.0030112,0.01847,0.078384,-0.10592,0.13731,-0.011413,0.10836,-0.16797,-0.061875,0.02365,0.19882,-0.0016847,-0.0052748,-0.1098,0.1381,-0.17348,0.18785
-0.11702,-0.14699,-0.092768,-0.13304,0.038117,-0.064295,0.013506,-0.06263,0.13193,-0.10026,-0.046106,-0.078912,-0.064652,-0.092123,-0.091167,-0.1123,-0.21937,-0.071984,-0.11506,-0.061992,-0.11771,-0.013036,-0.023808,0,0.018641,-0.0409,0.010124,0.00012107,0.035673,0.074393,-0.16926,0.016298,-0.020941,-0.094729,-0.08156,-0.016161,0.028475,-0.068408,-0.17192,-0.074231,0.076474,0.01344,-0.036029,-0.11721,0.021394,-0.073532,0.00026348,-0.031877,0.035054,0.029387,0.040776,-0.07087,0.038365,0.048722,0.098366,0.068833,0.12804,-0.24478,-0.067748,-0.086034,0.022372,0.064499
-0.18687,-0.15635,-0.10727,0.068809,-0.052137,-0.018262,0.10158,-0.014956,0.11662,-0.030093,0.022753,-0.11625,-0.13282,0.044049,0.036752,-0.0028203,-0.077154,0.052019,0.068866,0.079953,-0.14146,0.020591,0.03639,0.072465,0,-0.088958,0.091482,0.1272,0.12023,0.046688,0.022245,-0.14437,-0.0048706,0.016124,-0.047807,-0.08601,0.082326,0.033817,-0.0080245,0.020629,0.036791,0.038873,-0.057624,0.0679,-0.044226,-0.069106,0.11234,-0.014476,0.093048,0.034108,0.03569,-0.080227,0.13487,0.15142,0.10891,0.038964,0.18952,-0.030111,-0.11509,-0.16029,0.11676,0.023758
0.02175,0.0021431,-0.095212,-0.046487,0.09408,0.036967,-0.095286,-0.076998,0.07823,-0.1426,-0.081784,-0.21263,-0.064511,-0.12248,-0.035218,-0.075622,-0.25484,-0.084915,-0.035122,0.032506,0.03421,-0.038323,-0.1565,-0.09011,0.081717,0,0.0065629,-0.051201,-0.018936,-0.016958,-0.020018,0.14376,-0.017644,-0.044864,0.032264,0.073328,-0.037896,-0.13782,-0.046853,-0.057429,-0.14037,-0.16868,-0.093237,-0.092184,-0.17139,-0.098877,-0.0014088,0.07283,-0.073961,0.10839,0.053456,0.089338,-0.13377,-0.057659,0.12021,-0.012847,-0.062793,-0.13204,-0.033559,0.063986,-0.14104,0.006991
-0.248,-0.17023,-0.16775,-0.14028,-0.12331,-0.22317,-0.11374,-0.13909,-0.17129,-0.12884,-0.23104,-0.064204,-0.076357,-0.16621,-0.25969,-0.16411,0.095465,-0.14762,-0.054596,-0.15104,0.16091,-0.27632,-0.13495,-0.069294,-0.090899,-0.0069642,0,-0.19756,-0.11402,0.022729,-0.18155,-0.23486,-0.20734,-0.099536,-0.1703,-0.26091,-0.17234,-0.093528,-0.077668,-0.16151,-0.09621,-0.13663,-0.16394,-0.19419,0.1352,-0.070539,-0.20034,-0.050529,-0.17262,-0.092754,-0.079506,0.13337,-0.21125,-0.16817,-0.061524,0.0094483,-0.058161,-0.13628,-0.15441,0.0085535,-0.20412,0.0075232
0.0075384,-0.07022,-0.063507,-0.056747,-0.1257,-0.10567,-0.031872,-0.10116,-0.045553,-0.14298,-0.14889,-0.058015,0.13375,-0.17163,-0.21475,-0.17672,0.047464,-0.13956,-0.13221,-0.1984,0.13109,-0.12537,-0.13354,-0.045136,-0.039711,0.0063367,-0.091558,0,-0.22053,-0.14066,-0.032017,-0.10831,-0.11135,-0.12477,0.062513,-0.079887,-0.094398,-0.093697,-0.17083,-0.13197,-0.13313,-0.060608,-0.12816,-0.21717,-0.0088584,-0.15685,-0.10486,-0.075132,-0.16525,-0.12957,-0.040577,0.033773,-0.17371,-0.18435,-0.032485,-0.14695,0.016801,-0.040031,0.1974,0.23686,-0.18098,-0.13987
-0.07303,-0.13358,-0.095166,-0.1719,-0.12726,-0.16863,-0.097994,-0.12721,-0.13126,-0.10462,-0.14469,-0.028661,0.16411,-0.19395,-0.20699,-0.17375,0.048509,-0.12564,-0.21494,-0.21226,0.15399,-0.10365,-0.17979,-0.096544,-0.1,0.034789,-0.1368,-0.25108,0,-0.14367,-0.16496,-0.15252,-0.19567,-0.18017,-0.021097,-0.11422,-0.14906,-0.10964,-0.15376,-0.17161,-0.18546,-0.12848,-0.098554,-0.20689,0.10152,-0.17101,-0.14384,-0.11667,-0.20608,-0.2318,-0.085889,-0.011386,-0.204,-0.24467,-0.062728,-0.14745,-0.084855,-0.029336,0.15657,0.22823,-0.21085,-0.14249
-0.09837,-0.084575,-0.17714,-0.17768,0.061763,-0.052092,-0.10149,-0.11674,-0.033009,-0.10561,-0.15752,-0.10478,0.053726,-0.12147,-0.15408,-0.23138,-0.14047,-0.14625,-0.13017,-0.17216,0.14454,-0.090312,-0.26753,-0.15775,0.041924,0.11741,-0.045797,-0.13047,-0.11771,0,-0.16883,0.029374,-0.1299,-0.17256,-0.011191,0.031062,-0.075494,-0.11037,-0.025898,-0.14098,-0.19119,-0.18113,-0.11437,-0.25878,-0.091167,-0.17367,-0.10732,-0.076758,-0.16387,-0.016441,0.031299,0.11622,-0.19757,-0.14606,0.1353,-0.0093157,-0.065768,-0.042012,-0.02111,0.1722,-0.20784,-0.0018625
